source_dataset,source_lookup_key,source_title,candidate_name,suggested_parent_slug,topic_slug,topic_name,relevance_score,exclusion_reason
course,31336,자료구조,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31336,자료구조,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,31336,자료구조,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31337,자료구조,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31337,자료구조,,,python,Python,0.50,existing_topic_not_auto_link_candidate
course,31337,자료구조,,,programming,프로그래밍,0.83,course_prerequisite_relation_excluded
course,31337,자료구조,함수,programming-basic-syntax,,,0.65,approved_depth3_relevance_below_threshold
course,31337,자료구조,,,c-language,C언어,0.65,course_prerequisite_relation_excluded
course,31338,자료구조,,,programming,프로그래밍,0.71,course_prerequisite_relation_excluded
course,31338,자료구조,,,discrete-mathematics,이산수학,0.68,course_prerequisite_relation_excluded
course,31339,자료구조,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31339,자료구조,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31343,컴퓨터알고리즘,,,data-structures,자료구조,0.65,course_prerequisite_relation_excluded
course,31344,컴퓨터알고리즘,,,computer-vision,컴퓨터 비전,0.80,existing_topic_not_auto_link_candidate
course,31344,컴퓨터알고리즘,,,software-design,소프트웨어 설계,0.80,existing_topic_not_auto_link_candidate
course,31344,컴퓨터알고리즘,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31344,컴퓨터알고리즘,,,authentication-authorization,인증과 인가,0.70,existing_topic_not_auto_link_candidate
course,31344,컴퓨터알고리즘,,,programming,프로그래밍,0.85,course_prerequisite_relation_excluded
course,31344,컴퓨터알고리즘,,,data-structures,자료구조,0.83,course_prerequisite_relation_excluded
course,31344,컴퓨터알고리즘,,,python,Python,0.71,course_prerequisite_relation_excluded
course,31344,컴퓨터알고리즘,,,discrete-mathematics,이산수학,0.68,course_prerequisite_relation_excluded
course,31349,인공지능,,,artificial-intelligence,인공지능,0.95,existing_topic_not_auto_link_candidate
course,31349,인공지능,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31349,인공지능,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31350,인공지능,,,artificial-intelligence,인공지능,0.95,existing_topic_not_auto_link_candidate
course,31350,인공지능,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31350,인공지능,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31350,인공지능,,,data-structures,자료구조,0.68,course_prerequisite_relation_excluded
course,31355,데이터통신,,,python,Python,0.80,existing_topic_not_auto_link_candidate
course,31357,데이터베이스,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
course,31359,데이터베이스,,,database,데이터베이스,0.98,existing_topic_not_auto_link_candidate
course,31359,데이터베이스,,,programming,프로그래밍,0.83,existing_topic_not_auto_link_candidate
course,31359,데이터베이스,,,sql,SQL,0.83,existing_topic_not_auto_link_candidate
course,31359,데이터베이스,,,data-modeling,데이터 모델링,0.75,existing_topic_not_auto_link_candidate
course,31359,데이터베이스,,,database-design,데이터베이스 설계,0.75,existing_topic_not_auto_link_candidate
course,31359,데이터베이스,,,data-structures,자료구조,0.68,course_prerequisite_relation_excluded
course,31361,확률통계,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,31361,확률통계,,,probability-statistics,확률과 통계,0.50,existing_topic_not_auto_link_candidate
course,31361,확률통계,,,calculus,미적분,0.68,course_prerequisite_relation_excluded
course,31362,확률통계,,,python,Python,0.80,existing_topic_not_auto_link_candidate
course,31362,확률통계,,,documentation,문서화,0.75,existing_topic_not_auto_link_candidate
course,31362,확률통계,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31363,확률통계,,,data-analysis,데이터 분석,0.80,existing_topic_not_auto_link_candidate
course,31364,운영체제,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
course,31364,운영체제,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,31364,운영체제,,,linux,Linux,0.68,course_prerequisite_relation_excluded
course,31365,운영체제,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
course,31365,운영체제,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,31365,운영체제,,,linux,Linux,0.68,course_prerequisite_relation_excluded
course,31366,운영체제,,,linux,Linux,0.80,existing_topic_not_auto_link_candidate
course,31370,컴퓨터구조,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,31371,컴퓨터구조,입출력,programming-basic-syntax,,,0.80,review_candidate_not_approved
course,31380,소프트웨어설계및실험,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31380,소프트웨어설계및실험,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,31380,소프트웨어설계및실험,,,programming,프로그래밍,0.85,course_prerequisite_relation_excluded
course,31380,소프트웨어설계및실험,,,oop,객체지향 프로그래밍,0.65,course_prerequisite_relation_excluded
course,31380,소프트웨어설계및실험,,,java,Java,0.60,course_prerequisite_relation_excluded
course,31381,소프트웨어설계및실험,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.75,existing_topic_not_auto_link_candidate
course,31381,소프트웨어설계및실험,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,31381,소프트웨어설계및실험,,,programming,프로그래밍,0.85,course_prerequisite_relation_excluded
course,31381,소프트웨어설계및실험,,,oop,객체지향 프로그래밍,0.65,course_prerequisite_relation_excluded
course,31381,소프트웨어설계및실험,,,java,Java,0.60,course_prerequisite_relation_excluded
course,31384,웹응용프로그래밍,,,javascript,JavaScript,0.80,existing_topic_not_auto_link_candidate
course,31384,웹응용프로그래밍,,,programming,프로그래밍,0.98,course_prerequisite_relation_excluded
course,31386,웹응용프로그래밍,,,programming,프로그래밍,0.95,existing_topic_not_auto_link_candidate
course,31386,웹응용프로그래밍,,,javascript,JavaScript,0.83,course_prerequisite_relation_excluded
course,31386,웹응용프로그래밍,,,html-css,HTML/CSS,0.68,course_prerequisite_relation_excluded
course,31398,인터넷과웹기초,,,html-css,HTML/CSS,0.80,existing_topic_not_auto_link_candidate
course,31398,인터넷과웹기초,,,javascript,JavaScript,0.80,existing_topic_not_auto_link_candidate
course,31398,인터넷과웹기초,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.50,existing_topic_not_auto_link_candidate
course,31398,인터넷과웹기초,,,programming,프로그래밍,0.50,existing_topic_not_auto_link_candidate
course,31400,인터넷과웹기초,,,html-css,HTML/CSS,0.80,existing_topic_not_auto_link_candidate
course,31400,인터넷과웹기초,,,javascript,JavaScript,0.80,existing_topic_not_auto_link_candidate
course,31400,인터넷과웹기초,,,problem-solving-coding-basics,문제 해결과 코딩 기초,0.50,existing_topic_not_auto_link_candidate
course,31400,인터넷과웹기초,,,programming,프로그래밍,0.50,existing_topic_not_auto_link_candidate
course,31401,C++프로그래밍과실습,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,31405,C++프로그래밍과실습,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
course,31405,C++프로그래밍과실습,,,c-language,C언어,0.65,course_prerequisite_relation_excluded
course,31406,C++프로그래밍과실습,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31406,C++프로그래밍과실습,,,oop,객체지향 프로그래밍,0.75,existing_topic_not_auto_link_candidate
course,31406,C++프로그래밍과실습,,,programming,프로그래밍,0.98,course_prerequisite_relation_excluded
course,31406,C++프로그래밍과실습,,,c-language,C언어,0.65,course_prerequisite_relation_excluded
course,31414,AI프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
course,31414,AI프로그래밍,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31414,AI프로그래밍,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
course,31414,AI프로그래밍,,,python,Python,0.50,existing_topic_not_auto_link_candidate
course,31415,AI프로그래밍,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31415,AI프로그래밍,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
course,31415,AI프로그래밍,,,python,Python,0.50,existing_topic_not_auto_link_candidate
course,31415,AI프로그래밍,,,programming,프로그래밍,1.00,course_prerequisite_relation_excluded
course,31416,AI프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
course,31416,AI프로그래밍,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31416,AI프로그래밍,,,optimization,최적화,0.80,existing_topic_not_auto_link_candidate
course,31416,AI프로그래밍,,,python,Python,0.50,existing_topic_not_auto_link_candidate
course,31421,프로그래밍언어론,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
course,31425,데이터마이닝,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31425,데이터마이닝,,,machine-learning,머신러닝,0.80,existing_topic_not_auto_link_candidate
course,31425,데이터마이닝,,,programming,프로그래밍,0.80,existing_topic_not_auto_link_candidate
course,31427,정보보안,,,networks,네트워크,0.80,existing_topic_not_auto_link_candidate
course,31428,네트워크보안,,,networks,네트워크,1.00,course_prerequisite_relation_excluded
course,31432,컴퓨터비전개론,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,31454,데이터마이닝,,,linear-algebra,선형대수,0.68,course_prerequisite_relation_excluded
course,31454,데이터마이닝,,,probability-statistics,확률과 통계,0.68,course_prerequisite_relation_excluded
course,31454,데이터마이닝,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,31454,데이터마이닝,,,python,Python,0.60,course_prerequisite_relation_excluded
course,31462,인공지능응용,,,artificial-intelligence,인공지능,0.95,existing_topic_not_auto_link_candidate
course,31462,인공지능응용,,,algorithms,알고리즘,0.80,existing_topic_not_auto_link_candidate
course,31462,인공지능응용,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,31468,데이터베이스,,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
course,31468,데이터베이스,,,database-design,데이터베이스 설계,0.80,existing_topic_not_auto_link_candidate
course,3193,알고리즘과수학,,,calculus,미적분,0.65,course_prerequisite_relation_excluded
course,32006,인공지능과빅데이터,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
course,32006,인공지능과빅데이터,,,python,Python,0.73,existing_topic_not_auto_link_candidate
course,32595,사회조사와데이터분석,,,data-analysis,데이터 분석,0.80,existing_topic_not_auto_link_candidate
course,33295,운영체제,,,programming,프로그래밍,0.68,course_prerequisite_relation_excluded
course,33305,데이터베이스(I),,,database,데이터베이스,1.00,existing_topic_not_auto_link_candidate
course,33306,데이터베이스(II),,,database-design,데이터베이스 설계,0.83,existing_topic_not_auto_link_candidate
course,33306,데이터베이스(II),,,database,데이터베이스,1.00,course_prerequisite_relation_excluded
course,33321,인공지능응용,,,artificial-intelligence,인공지능,1.00,existing_topic_not_auto_link_candidate
course,33321,인공지능응용,,,deep-learning,딥러닝,0.50,existing_topic_not_auto_link_candidate
course,33321,인공지능응용,,,machine-learning,머신러닝,0.50,existing_topic_not_auto_link_candidate
course,33321,인공지능응용,,,testing,테스트,0.50,existing_topic_not_auto_link_candidate
course,33321,인공지능응용,,,python,Python,0.45,existing_topic_not_auto_link_candidate
course,3338,컴퓨터프로그래밍,,,programming,프로그래밍,1.00,existing_topic_not_auto_link_candidate
