source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
18127,고분자연구방법론,4,2학기,2.0,전공선택,"본 강의는 연구자가 고분자 연구수행에 있어 필요한 다양한 방법론(논문학습법, 비판적사고, 데이터분석 및 표기, 연구윤리, 논문작성법 등)을 학습한다.",PPT//,,,
18128,창의적고분자연구설계1,4,1학기,1.0,전공필수,고분자공학전공 관련 개별 주제에 대한 심층적인 사고능력/문제해결/설계/발표 능력을 함양시켜 실무 능력을 갖춘 고분자 공학인을 양성하고자 함.,,/파워포인트 자료/,,
18129,창의적고분자연구설계2,4,2학기,1.0,전공필수,고분자공학전공 관련 개별 주제에 대한 심층적인 사고능력/문제해결/설계/발표 능력을 함양시켜 실무 능력을 갖춘 고분자 공학인을 양성하고자 함.,,/파워포인트 자료/,,
18130,캡스톤디자인연습1,3,1학기,2.0,전공선택,"캡스톤 디자인이란 캡스톤(Capstone)은 돌기둥이나 아치 등 건축물의 정점에 놓는 돌 장식에서 유래하였습니다. 학생들이 팀을 구성하여 학부과정 동안 배운 이론을 바탕으로 작품을 기획, 설계, 제작하는 전 과정을 경험하도록 하여, 산업 현장의 수요에 적합한 창의적 설계기술 인력을 양성하는 종합적인 교육 프로그램입니다.본 과목은 학생주도로 창의적 설계 및 제작 능력을 향상시키는 것을 목적으로 운영됩니다.팀구성(4~6명), 팀별 학생 주도의 문제제기, 문제해결을 위한 설계 , 수렴과정을 통해 의사소통 기술 습득, 작품(제품)제작 과정을 통해 협동심 배양과 리더쉽 제고(提高), 강의시간 중 발표를 통해 발표력 향상",,,박준영/보고서 작성 및 프리젠테이션 기법/인터비젼,추천선수과목 : 창의적공학설계
18131,캡스톤디자인연습2,3,2학기,2.0,전공선택,"공학적 지식을 이용하여 연구 및 산업현장에서 도움될 수 있는 창의적 제품 설계 및 개발팀을 구성(26인, 학습인원에 따라 변동)하여, 주어진 예산으로 활용가능한 설계 제품을 개발팀별 활동을 통해 팀프로젝트 수행 능력과 구성원 간의 협동능력을 배양설계 제품의 창의성을 평가하는 안목 배양",/Handout (PPT/PDF)/,,,
18147,재료및구조역학,2,2학기,3.0,전공선택,,"F.P. Beer, R. Johnston, J.T./1. Mechanics of Materials/Dewolf, Mcgrawhill Higher Education",,,"필수선수과목 : 없음,추천선수과목 : 없음"
18148,재료실험,2,2학기,3.0,전공필수,"본 교과목에서는 신소재공학에서 기초적으로 활용되는 실험방법에 대한 이해를 목표로 하며, 금속소재 개발의 기초에 대한 내용을 실습코자한다.1) 용해로 및 열처리로를 활용한 금속소재의 제조 및 미세조직 제어2) 인장시험기 및 연신율 측정장치를 활용한 기계적 특성 평가3) 연마기를 활용한 금속소재의 미세조직 분석을 위한 시험편 준비4) 광학현미경을 활용한 금속소재의 미세조직 분석",대한금속학회/금속공학실험/반도출판사,,맹선재외/재료실험/KIST 재료실험실,
18149,재료실험,2,2학기,3.0,전공필수,"금속재료의 제조, 가공, 후처리, 평가과정을 경험함으로써 금속재료 엔지니어가 갖추어야 할 기본적인 실무능력을 습득한다.",대한금속학회/금속공학실험/반도출판사,,맹선재외/재료실험/KIST 재료실험실,
18150,재료실험,2,2학기,3.0,전공필수,"금속재료의 제조, 가공, 후처리, 평가과정을 경험함으로써 금속재료 엔지니어가 갖추어야 할 기본적인 실무능력을 습득한다.",대한금속학회/금속공학실험/반도출판사,,맹선재외/재료실험/KIST 재료실험실,
18151,재료실험,2,2학기,3.0,전공필수,"본 교과목에서는 신소재공학에서 기초적으로 활용되는 실험방법에 대한 이해를 목표로 하며, 금속소재 개발의 기초에 대한 내용을 실습코자한다.1) 용해로 및 열처리로를 활용한 금속소재의 제조 및 미세조직 제어2) 인장시험기 및 연신율 측정장치를 활용한 기계적 특성 평가3) 연마기를 활용한 금속소재의 미세조직 분석을 위한 시험편 준비4) 광학현미경을 활용한 금속소재의 미세조직 분석",대한금속학회/금속공학실험/반도출판사,,맹선재외/재료실험/KIST 재료실험실,
18152,재료실험,2,2학기,3.0,전공필수,금속소재 내 미세조직 분석방법에 대한 실질적인 활용 및 미세조직 이해,,/자체 ppt/,,추천선수과목 : 상변태
18153,항공소재의이해,2,1학기,3.0,전공선택,항공기와 항공산업에서 금속공학도의 역할항공용 금속 소재의 특성과 공정에 관한 이해적층제조 공정 및 첨단 공정에 관한 이해,"N.F. Ashby/Engineering Materials 1/BH,N.F. Ashby/Engineering Materials 2/BH",,M. Niu/Airframe Structural Design/Commilit Press,
18154,항공소재의이해,2,1학기,3.0,전공선택,항공기와 항공산업에서 금속공학도의 역할항공용 금속 소재의 특성과 공정에 관한 이해적층제조 공정 및 첨단 공정에 관한 이해,"N.F. Ashby/Engineering Materials 1/BH,N.F. Ashby/Engineering Materials 2/BH",,M. Niu/Airframe Structural Design/Commilit Press,
18155,항공소재의이해,2,1학기,3.0,전공선택,항공기와 항공산업에서 금속공학도의 역할항공용 금속 소재의 특성과 공정에 관한 이해적층제조 공정 및 첨단 공정에 관한 이해,"N.F. Ashby/Engineering Materials 1/BH,N.F. Ashby/Engineering Materials 2/BH",,M. Niu/Airframe Structural Design/Commilit Press,
18156,주조및용접공학,3,1학기,3.0,전공선택,"금속의 응고 이론과 핵생성, 성장에 의한 조직의 변화와 용해특성, 유동성을 예측하고 응고시에 발생하는 가스의 함입 및 가스 발생효과와 응력에 의한 열간규열, 팽창, 수축 현상과 이를 보완한 주형재의 선정, 주형설계, 조형기기 용해법을 숙지하고 각종 금속의 주조법에 대한 특성을 이해한후 합금의 용해와 건전한 제조 방법을 강의 한다.","염희택,이개완/신편주조공학/문운당",,"C.R.Loper/Principle of Metal Casting/Tata MaGrawHill Co.,이경환/주철의생산기술/한국주조공학회,허보영/신판주철의재질/한국주조공학회","추천선수과목 : 재료과학,조직학"
18157,주조및용접공학,3,1학기,3.0,전공선택,"금속의 응고 이론과 핵생성, 성장에 의한 조직의 변화와 용해특성, 유동성을 예측하고 응고시에 발생하는 가스의 함입 및 가스 발생효과와 응력에 의한 열간규열, 팽창, 수축 현상과 이를 보완한 주형재의 선정, 주형설계, 조형기기 용해법을 숙지하고 각종 금속의 주조법에 대한 특성을 이해한후 합금의 용해와 건전한 제조 방법을 강의 한다.","염희택,이개완/신편주조공학/문운당",,"C.R.Loper/Principle of Metal Casting/Tata MaGrawHill Co.,이경환/주철의생산기술/한국주조공학회,허보영/신판주철의재질/한국주조공학회","추천선수과목 : 재료과학,조직학"
18158,주조및용접공학,3,1학기,3.0,전공선택,"금속의 응고 이론과 핵생성, 성장에 의한 조직의 변화와 용해특성, 유동성을 예측하고 응고시에 발생하는 가스의 함입 및 가스 발생효과와 응력에 의한 열간규열, 팽창, 수축 현상과 이를 보완한 주형재의 선정, 주형설계, 조형기기 용해법을 숙지하고 각종 금속의 주조법에 대한 특성을 이해한후 합금의 용해와 건전한 제조 방법을 강의 한다.","염희택,이개완/신편주조공학/문운당",,"C.R.Loper/Principle of Metal Casting/Tata MaGrawHill Co.,이경환/주철의생산기술/한국주조공학회,허보영/신판주철의재질/한국주조공학회","추천선수과목 : 재료과학,조직학"
18159,주조및용접공학,3,1학기,3.0,전공선택,"금속의 응고 이론과 핵생성, 성장에 의한 조직의 변화와 용해특성, 유동성을 예측하고 응고시에 발생하는 가스의 함입 및 가스 발생효과와 응력에 의한 열간규열, 팽창, 수축 현상과 이를 보완한 주형재의 선정, 주형설계, 조형기기 용해법을 숙지하고 각종 금속의 주조법에 대한 특성을 이해한후 합금의 용해와 건전한 제조 방법을 강의 한다.","염희택,이개완/신편주조공학/문운당",,"C.R.Loper/Principle of Metal Casting/Tata MaGrawHill Co.,이경환/주철의생산기술/한국주조공학회,허보영/신판주철의재질/한국주조공학회","추천선수과목 : 재료과학,조직학"
18160,소재공정해석실습Ⅰ,3,1학기,3.0,전공선택,산업 현장에서 사용되는 유한요소해석법에 대한 이론 및 실습 후 도출된 결과에 대한 해석법 학습을 목표로 함.,/해당없음/,,,
18161,소재공정해석실습Ⅰ,3,1학기,3.0,전공선택,열처리에 따른 소재의 물성과 미세조직의 이해,,설재복/자체제작/,,필수선수과목 : 없음
18162,소재공정해석실습Ⅱ,3,2학기,3.0,전공선택,,L. K. Singhal/Experiments in Material Science/(McGraw Hill),,"염희택,이주성/도금, 표면처리/문운당,오승모/전기화학/자유아카데미",
18163,소재공정해석실습Ⅱ,3,2학기,3.0,전공선택,,L. K. Singhal/Experiments in Material Science/(McGraw Hill),,"염희택,이주성/도금, 표면처리/문운당,오승모/전기화학/자유아카데미",
18164,소재공정해석실습Ⅱ,3,2학기,3.0,전공선택,반도체 공정중에서 가장 중요 공정이라고 할 수 있는 리소그래피 공정을 직접 실험해 봄으로써 반도체의 제조에 대한 이해도를 높이고자 하는 것이 본 교과목의 학습목표임.,,,황호정/반도체 공정기술/생능출판사,"추천선수과목 : 재료과학, 결정학"
18165,소재공정해석실습Ⅱ,3,2학기,3.0,전공선택,,L. K. Singhal/Experiments in Material Science/(McGraw Hill),,"염희택,이주성/도금, 표면처리/문운당,오승모/전기화학/자유아카데미",
18166,나노재료,3,2학기,3.0,전공선택,나노재료에 대한 전반적인 내용을 강의함으로써 금속재료 학생들로 하여금 나노재료에 대한 이해도의 폭을 넓히고 나아가 학문의 폭을 넓히는 것을 학습목표로 설정함.,정윤하 외 공역/나노테크 활용기수의 모든것/대영사,,"Carl C.koch/Nanostructured Materils/mp NOYES,MarieLsabelle Baraton/Synthesis, Functionalization and Suface Treatment of Nanopaticlles/ASP","추천선수과목 : 재료공학, 금속조직학, 결정학"
18167,나노재료,3,2학기,3.0,전공선택,나노재료에 대한 전반적인 내용을 강의함으로써 금속재료 학생들로 하여금 나노재료에 대한 이해도의 폭을 넓히고 나아가 학문의 폭을 넓히는 것을 학습목표로 설정함.,정윤하 외 공역/나노테크 활용기수의 모든것/대영사,,"Carl C.koch/Nanostructured Materils/mp NOYES,MarieLsabelle Baraton/Synthesis, Functionalization and Suface Treatment of Nanopaticlles/ASP","추천선수과목 : 재료공학, 금속조직학, 결정학"
18168,나노재료,3,2학기,3.0,전공선택,나노재료에 대한 전반적인 내용을 강의함으로써 금속재료 학생들로 하여금 나노재료에 대한 이해도의 폭을 넓히고 나아가 학문의 폭을 넓히는 것을 학습목표로 설정함.,정윤하 외 공역/나노테크 활용기수의 모든것/대영사,,"Carl C.koch/Nanostructured Materils/mp NOYES,MarieLsabelle Baraton/Synthesis, Functionalization and Suface Treatment of Nanopaticlles/ASP","추천선수과목 : 재료공학, 금속조직학, 결정학"
18169,전기전자재료,4,1학기,3.0,전공선택,"전기, 전자산업에 사용되는 재료의 특성을 이해하고, 활용할 수 있는 기본지식을 습득한다. 이를 위해 양자역학적인 기본개념에 대하여 강의하고,  고체내의 전자의 특성, 전기적 성질, 자기적특성, 광학적특성에 대하여 설명한다. 전자기적 특성을 이용한 재료나 부품의 원리에 대하여 강의한다.","유상임, 김미영/재료공학개론/자유아카데미,주창식/전자재료/광문각",,"A.Beiser/Concepts of Modern Physics/McGraw Hill,C.R.Barrett, W.D.Nix, A.S.Tetelman/The Principles of Engineering Materials/Prentice Hall,이주신, 권해웅, 신무환, 이병우/전자재료물성학/희중당",
