source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,is_target_department,is_target_course
31403,C++프로그래밍과실습,2,1학기,4.0,전공필수,,,,,,True,True
31404,C++프로그래밍과실습,2,1학기,4.0,전공필수,교수목표: 객체지향 개념에 바탕을 둔 Modern C++ 프로그래밍  C++ 프로그래밍의 기본 개념을 학습한다. C++ 언어를 통해 객체지향 개념을 학습한다. C++ 프로그램의 설계 능력과 구현 능력을 기른다. C++ 도구를 사용한 디버깅 및 개발 능력을 체득한다. C++11 에서  C++17 표준 까지의 특징들 및 STL 사용을 익힌다.,,,"프로그래밍센스를 살리는 비타민 C++, 교보출판사",C 프로그래밍,True,True
31405,C++프로그래밍과실습,2,1학기,4.0,전공필수,객체 지향 프로그래밍 능력으로 C++ 구사 능력,SW 코딩 역량을 위한 C++ 프로그래밍,,,C,True,True
31406,C++프로그래밍과실습,2,1학기,4.0,전공필수,객체지향언어(OOP)의 특징을 이해한다. 주어진 문제를 C++ 언어를 이용하여 알고리즘을 구현한다. 주제별 과제를 부여항 과제 수행 능력을 배양한다.,수업 중 공지,,,C 프로그래밍,True,True
31407,공학선형대수학,2,1학기,3.0,전공필수,"선형대수학에 대한 기본 개념, 속성, 기법 등을 소개한다. 실제 발생하는 여러가지 공학적인 문제에 대한 선형대수적 해결 예제를 통해, 학생들이 자신의 전공분야에서 발생할 수 있는 여러가지 선형대수적 문제를 직접 모델링 하여 해결할 수 있는 능력을 배양하도록 한다.","Linear Algebra with Applications (10th Ed.), S.J. Leon, PEARSON, 2020",,"선형대수학과 응용, 이재진 외 4인 옮김, PEARSON, 제8판, 2012 Linear Algebra with Applications, written by George nakos and David Joyner",없음,True,True
31408,공학선형대수학,2,1학기,3.0,전공필수,"선형대수학에 대한 기본 개념, 속성, 기법 등을 소개한다. 실제 발생하는 여러가지 공학적인 문제에 대한 선형대수적 해결 예제를 통해, 학생들이 자신의 전공분야에서 발생할 수 있는 여러가지 선형대수적 문제를 직접 모델링 하여 해결할 수 있는 능력을 배양하도록 한다.","Linear Algebra with Applications (10th Ed.), S.J. Leon, PEARSON, 2020",,"선형대수학과 응용, 이재진 외 4인 옮김, PEARSON, 제8판, 2012 Linear Algebra with Applications, written by George nakos and David Joyner",없음,True,True
31409,공학선형대수학,2,1학기,3.0,전공필수,"Linear Algebra is an important subject to the students who are going to study mathematics, science and engineering.  In this course, we study linear systems, vector, matrices, vector spaces, linear transformation, dterminants, eignvalues and eignvectors, dot and inner product. We examinate those definition, concepts and its applications. Also we enlarge the capacity of its application using program or tools.","Steven J. Leon, Linear Algebra with Application, 9th Ed., Pearson",,,,True,True
31410,유닉스기초,2,1학기,3.0,전공선택,C 프로그래밍,PLATO 강의 홈페이지에 올려둔 발표 자료,,"유닉스 시스템의 기초 (안광수 지음, 정익사, 2012) Playing with C(처음 만나는 C프로그래밍)(개정판), 우균, 교보문고, 2013 C 프로그래밍: 새내기를 위한 첫 C언어 책,  강동진, 하숙정, 임수연, 송무희, 박보석,  한빛미디어(주),  2012",출석 10% 숙제 20% 중간고사 35% 기말고사 35%,True,False
31411,유닉스기초,2,1학기,3.0,전공선택,유닉스 시스템의 기본 구조 이해 유닉스 쉘 환경과 오픈소스 소프트웨어 개발 환경에서 프로그램 개발 경험 유용한 응용 프로그램을 개발하면서 문제 해결을 위한 프로그램 개발 능력 배양,강의 노트,,"유닉스 시스템의 기초 (안광수 지음, 정익사, 2012) The C Programming Language, Second Edition",C Programming,True,False
31412,유닉스기초,2,1학기,3.0,전공선택,"리눅스 시스템의 기본 구조를 이해하고 리눅스 쉘 환경과 오픈소스 소프트웨어 개발 환경에서 프로그램을 개발하기 위한 다양한 방법을 학습한다. 또한 학습한 내용을 바탕으로 일상생활 속에서 쉽게 접할 수 있는 유용한 응용 프로그램을 개발 함으로써, 문제 해결을 위한 프로그래밍 개발 능력을 배양하는 것을 목표로 한다.",강의노트,,"유닉스 시스템의 기초 (안광수 지음, 정익사, 2012) Playing with C(처음 만나는 C프로그래밍)(개정판), 우균, 교보문고, 2013 C 프로그래밍: 새내기를 위한 첫 C언어 책, 강동진, 하숙정, 임수연, 송무희, 박보석, 한빛미디어(주), 2012",C 프로그래밍,True,False
31413,유닉스기초,2,1학기,3.0,전공선택,"리눅스 시스템의 기본 구조를 이해하고 리눅스 쉘 환경과 오픈소스 소프트웨어 개발 환경에서 프로그램을 개발하기 위한 다양한 방법을 학습한다. 또한 학습한 내용을 바탕으로 일상생활 속에서 쉽게 접할 수 있는 유용한 응용 프로그램을 개발함으로써, 문제 해결을 위한 프로그래밍 개발 능력을 배양하는 것을 목표로 한다.",강의노트,,"유닉스 시스템의 기초 (안광수 지음, 정익사, 2012) Playing with C(처음 만나는 C프로그래밍)(개정판), 우균, 교보문고, 2013 C 프로그래밍: 새내기를 위한 첫 C언어 책, 강동진, 하숙정, 임수연, 송무희, 박보석, 한빛미디어(주), 2012",C 프로그래밍,True,False
31414,AI프로그래밍,2,2학기,3.0,전공선택,"AI 기반의 최적화, 추론, 학습 등에 사용되는 알고리즘의 이론을 공부하고, 이를 설계 및 구현할 수 있는 프로그래밍 능력 개발","David I. Schneider, An Introduction to Programming Using Python, Pearson, 2016",,,없음,True,True
31415,AI프로그래밍,2,2학기,3.0,전공선택,"AI 기반의 최적화, 추론, 학습 등에 사용되는 알고리즘들을 공부하고, 그를 바탕으로 이들을 설계, 구현할 수 있는 프로그래밍 능력 개발","David I. Schneider An Introduction to Programming Using Python, Pearson, 2016",,,컴퓨터및프로그래밍입문,True,True
31416,AI프로그래밍,2,2학기,3.0,전공선택,"AI 기반의 최적화, 추론, 학습 등에 사용되는 알고리즘들을 공부하고, 그를 바탕으로 이들을 설계, 구현할 수 있는 프로그래밍 능력 개발","David I. Schneider An Introduction to Programming Using Python, Pearson, 2016",,,,True,True
31417,공학연구실습(I),3,1학기,3.0,전공선택,이 강좌는 학부생들에게 하나 이상의 대학원 연구실 연구 인턴 프로그램을 이수하는 기회를 제공하여 공학연구와 대학원 에 대한 학부생의 이해를 증진시키는 것을 목적으로 한다.,,,,"수강 신청 요건 1. 5학기 이후 학생만 신청가능 2. 참여 희망 연구인턴 프로그램을 지정한 연구인턴 참여원서를 제출하여야 함. 참여원서는 정보컴퓨터공학부 홈페이지 ""규정및양식"" 게시판에서 구할 수 있음 3. 같은 학기에 ""공학연구실습(I)""과 ""공학연구실습(II)""를 동시에 수강하는 것은 허용하지 않음",True,False
31418,공학연구실습(I),3,2학기,3.0,전공선택,이 강좌는 학부생들에게 하나 이상의 대학원 연구실 연구 인턴 프로그램을 이수하는 기회를 제공하여 공학연구와 대학원 에 대한 학부생의 이해를 증진시키는 것을 목적으로 한다.,,,,"수강 신청 요건 1. 5학기 이후 학생만 신청가능 2. 참여 희망 연구인턴 프로그램을 지정한 연구인턴 참여원서를 제출하여야 함. 참여원서는 정보컴퓨터공학부 홈페이지 ""규정및양식"" 게시판에서 구할 수 있음 3. 같은 학기에 ""공학연구실습(I)""과 ""공학연구실습(II)""를 동시에 수강하는 것은 허용하지 않음",True,False
31419,멀티미디어처리,4,2학기,3.0,전공선택,멀티미디어 처리에 대한 기본 지식을 제공한다. 데이터의 압축과 저장 시스템을 다루고 멀티미디어 시스템의 설계와 구현 방법을 조사한다.,"Parag Havaldar and Gerard Medioni, Modern Multimedia Systems, Cengage Learning, 2010",,"최윤철, 임순범, IT융합 시대의 멀티미디어 배움터 2.0, 생능출판사, 2014",해당없음,True,False
31420,소프트웨어시스템설계,4,1학기,3.0,전공선택,"대규모 소프트웨어를 설계/구현하기 위하여 필요한 기본 개념과 이를 활용하는 기술을 습득한다. 특히 블랙박스/화이트박스 테스트, 설계 패턴, 리팩토링에 대해서 학습한다. 또한 오픈소스 프로젝트를 대상으로 교과에서 습득한 테스팅, 리팩토링 및 디자인패턴 기술을 적용한다.",,,,,True,False
31421,프로그래밍언어론,4,1학기,3.0,전공필수,"이 과정의 목표는 1) 프로그래밍 언어 패러다임의 비교: 명령형, 기능적, 논리 및 객체 지향, 2) 개념 기반, 구문, 의미론(예: 표시, 공리 및 연산) 및 구현, 3)다양한 언어 기능을 지원하는 데 필요한 구조에 대한 이해 및 구현 입니다","프로그래밍 언어론 제10판 Robert W. Sebesta (지은이),하상호,유원희 (옮긴이), 피어슨에듀케이션코리아",,,,True,True
31422,프로그래밍언어론,4,1학기,3.0,전공필수,"이 과정의 목표는 1) 프로그래밍 언어 패러다임의 비교: 명령형, 기능적, 논리 및 객체 지향, 2) 개념 기반, 구문, 의미론(예: 표시, 공리 및 연산) 및 구현, 3)다양한 언어 기능을 지원하는 데 필요한 구조에 대한 이해 및 구현 입니다","프로그래밍 언어론 제10판 Robert W. Sebesta (지은이),하상호,유원희 (옮긴이), 피어슨에듀케이션코리아",,,,True,True
31423,프로그래밍언어론,4,1학기,3.0,전공필수,"이 과정의 목표는 1) 프로그래밍 언어 패러다임의 비교: 명령형, 기능적, 논리 및 객체 지향, 2) 개념 기반, 구문, 의미론(예: 표시, 공리 및 연산) 및 구현, 3)다양한 언어 기능을 지원하는 데 필요한 구조에 대한 이해 및 구현 입니다","프로그래밍 언어론 제10판 Robert W. Sebesta (지은이),하상호,유원희 (옮긴이), 피어슨에듀케이션코리아",,,,True,True
31424,지능형시스템,4,2학기,3.0,전공선택,"수강자 여러분에게 신경회로망의 기본 이론을 이해시키는 것이 첫번쨰 목표입니다. 그리고 이 이론들을 어떻게 실세계의 응용 분야와 연관시키고, 프로그램을 개발할 수 있는지 방법을 배움 AI 분야의 심도 있는 연구를 위해 반드시 알아야 하는 내용들 입니다.","Michael Chester, Neural Networks : A Tutorial",,다른 많은 교재들,"특별한 선수과목은 없지만, 기본적인 수학지식이 있으면 이 과목에서 설명하는 수식을 이해하기가 쉬움 과제물을 하기 위해서는 프로그래밍 언어를 한가지 알고 있거나, MATLAB 같은 도구를 사용할 줄 알면 좋음.",True,False
31425,데이터마이닝,4,2학기,3.0,전공선택,"본 과목에서는 데이터마이닝을 위한 기본 알고리즘에 대해 배우며 배운 내용을 Tensorflow를 사용하여 구현함으로서 그 특성 및 응용 방법을 익힌다. 데이터마이닝을 위해 Linear Regression, SVM, KMeans 등 기본 머신러닝 알고리즘과 Deep Neural Network, CNN(Convolutional Neural Network), RNN(Recurrent Neural Network) 등, 딥 러닝 기법에 대해 배우며, 이를 Tensorflow를 활용하여 프로그래밍 및 실습을 수행한다.","Data Mining  Practical Machine Learning Tools and Techniques by Ian H. Witten, 3rd Edition  Machine Learning with Tensorflow by Nishant Shukla",,,,True,True
31426,정보보안,4,1학기,3.0,전공선택,To understand cryptographic primitives and their principles which are used in information technology,"Cryptography & Network Security, principles and practices (5th Ed), William Stallings, Pearson Education Inc. 2006",,"Handbook of Applied Cryptography, Alfred J. Menezes, et al. CRC Press",없음,True,True
31427,정보보안,4,1학기,3.0,전공선택,"정보보안에는 하드웨어에 대한 물리적 액세스 제어뿐 아니라 네트워크 액세스, 데이터, 코드 삽입 등을 통한 악성 활동으로부터의 보호가 포함됩니다. 이 수업에서 학생들은 컴퓨터 보안 기술과 관련한 이론을 학습하고 실습을 통해 동작 원리를 이해한다.","Principles and Practice (4/E), William Stallings, Pearson, 2018 (Global Edition)",,"Cryptography & Network Security: principles and practices (6th Ed), William Stallings, Pearson Education Inc. 2013.",o Programing language (C/C++) o Discrete mathematics o Data structure,True,True
31428,네트워크보안,4,2학기,3.0,전공선택,"유무선 컴퓨터 네트워킹 및 모바일 네트워킹을 바탕으로 한 네트워크 서비스의 진화 및 생활 패턴의 변화는 기존 고정된 형태로 물리적인 보호를 받으며 이용할 수 있었던 컴퓨터 사용 환경에서 나타나지 않던 새로운 보안 위협이 출현하고 있으며, 이에 따라 온라인의 보안 위협을 탐지하고 차단하기 위한 네트워크 보안의 중요성이 강조되고 있다. 이 과목을 통해 학생들은 컴퓨터 네트워크의 다양한 잠재적 보안 취약성과 이를 제거하고 안전한 네트워크를 구성하기 위한 보안 기술 및 그 설계 원리에 대하여 학습한다.","Network Security Essentials Applications and Standards (6th Edition), William Stallings, Pearson, 2017 혹은 Network Security Essentials Applications and Standards (5th Edition), William Stallings, Pearson, 2013 정보보안 개론과 실습 네트워크 해킹과 보안(개정판), 양대일, 한빛미디어",,"Cryptography and Network Security: Principles and Practice, (7th Edition), William Stallings, Pearson, 2016 Protocols for authentication and Key Establishment, Colin Boyd and Anish Mathuria, Springer, 2003",o 컴퓨터 네트워크,True,True
31429,사물인터넷,4,2학기,3.0,전공선택,"본 교과목은 사물인터넷 시스템 아키텍처를 이해하고 사물인터넷 시스템을 디자인할 수 있는 역량 배양을 목표로하며, 이를 위해 사물인터넷 시스템 아키텍처를 구성하는 각 계층별 요소기술 및 구현 기술을 학습한다.",없음 (PLATO를 통해 매주 강의자료를 배포함),,"참고자료가 있는 경우, 해당 강의 슬라이드(PPT) 하단에 별도 표기",파이썬 프로그래밍 (권장) 딥러닝/기계학습 기초,True,False
31430,머신러닝,4,1학기,3.0,전공선택,머신러닝에 사용되는 각종 기법의 원리를 이해하고 실제 문제에 이를 응용할 수 있는 능력을 배양한다.,"Data Mining: Practical Machine Learning Tools and Techniques, 4th Edition. Ian. H. Witten, Eibe Frank, Mark Hall, and Christopher Pal Morgan Kaufmann Publishers, Inc., 2016",,,,True,True
31431,머신러닝,4,1학기,3.0,전공선택,머신러닝에 사용되는 각종 기법의 원리를 이해하고 실제 문제에 이를 응용할 수 있는 능력을 배양한다.,"Data Mining: Practical Machine Learning Tools and Techniques, 4th Edition. Ian. H. Witten, Eibe Frank, Mark Hall, and Christopher Pal Morgan Kaufmann Publishers, Inc., 2016",,,,True,True
